glucose_concentration,frequency_thz,s11_db,s21_db
30.87248322147651,4.398496240601504,-0.6823991011697588,-1304.0472454302724
30.87248322147651,4.406015037593985,-0.8826410006852031,-1304.6978353169688
30.87248322147651,4.413533834586466,-1.1591889250751453,-1305.1447120535345
30.87248322147651,4.421052631578947,-1.6729054895252795,-1308.9291061424146
30.87248322147651,4.428571428571429,-2.548660184672051,-1312.595339631632
30.87248322147651,4.43609022556391,-4.298494300257422,-1322.3034365866197
30.87248322147651,4.443609022556391,-8.212278278474045,-1344.5975594976412
30.87248322147651,4.451127819548872,-17.085937321314223,-1409.9505228390233
30.87248322147651,4.458646616541353,-23.39736650356085,-1472.9286791110258
30.87248322147651,4.466165413533835,-13.412992849842373,-1380.2172004641977
30.87248322147651,4.473684210526315,-6.521004885124948,-1334.7802727627288
30.87248322147651,4.481203007518797,-3.5581867796406876,-1319.02945598369
30.87248322147651,4.488721804511278,-2.2015507547798294,-1311.5027666613412
30.87248322147651,4.496240601503759,-1.5108888675803211,-1307.9459859479398
30.87248322147651,4.503759398496241,-1.0619075337102948,-1306.1574370585693
30.87248322147651,4.511278195488721,-0.8175837812175506,-1303.8900724311281
30.87248322147651,4.518796992481203,-0.6286435531787121,-1303.320165990617
30.87248322147651,4.526315789473684,-0.49876956245775794,-1302.481331198248
30.87248322147651,4.533834586466165,-0.42868780515066573,-1301.9934140588218
30.87248322147651,4.541353383458647,-0.33923797556618274,-1301.5876874879839
30.87248322147651,4.548872180451127,-0.28543437991817455,-1301.5588958485075
30.87248322147651,4.556390977443609,-0.23435419231865123,-1302.1135381241688
30.87248322147651,4.56390977443609,-0.2199008661405365,-1301.2493386977833
30.87248322147651,4.571428571428571,-0.18252894936822595,-1301.3928208001144
30.87248322147651,4.578947368421053,-0.16631546970183783,-1300.4233742135857
30.87248322147651,4.586466165413533,-0.15303630504420285,-1301.5863782793729
30.87248322147651,4.593984962406015,-0.15656837545720415,-1301.5440212653434
30.87248322147651,4.601503759398496,-0.12022382353831895,-1302.0321206706346
30.87248322147651,4.609022556390977,-0.09627596697489339,-1302.3727307753736
30.87248322147651,4.616541353383458,-0.11185830093672003,-1303.1015493142354
30.87248322147651,4.624060150375939,-0.0927785710120944,-1304.5523953711665
30.87248322147651,4.631578947368421,-0.08326948131256447,-1306.7179843707636
30.87248322147651,4.639097744360902,-0.05924979921046709,-1312.3709332034057
30.87248322147651,4.646616541353383,-0.0696480038367446,-1331.9439604470235
30.87248322147651,4.654135338345864,-0.060720694127548235,-1424.3346303426358
30.87248322147651,4.661654135338345,-0.060653292890598905,-1402.212673614221
30.87248322147651,4.669172932330827,-0.06385404711714802,-1327.686467462293
30.87248322147651,4.676691729323308,-0.06983510127333811,-1311.8612026370424
30.87248322147651,4.684210526315789,-0.05379314184495373,-1305.9610656385178
30.87248322147651,4.69172932330827,-0.04062243691031609,-1304.196946446706
30.87248322147651,4.6992481203007515,-0.0419519728795718,-1303.2294127065927
30.87248322147651,4.706766917293233,-0.019118493342957014,-1301.1432252817185
30.87248322147651,4.7142857142857135,-0.024847283445806653,-1302.0341154514963
30.87248322147651,4.7218045112781954,-0.01833783101870326,-1302.0064321332864
30.87248322147651,4.7293233082706765,-0.06550859890973212,-1301.4182718034144
30.87248322147651,4.7368421052631575,-0.009562260184260641,-1300.7492279804744
30.87248322147651,4.7443609022556394,-0.02761220971198392,-1300.7052432867326
30.87248322147651,4.75187969924812,-0.023963521668313906,-1299.7022107628284
30.87248322147651,4.7593984962406015,-0.015249180981459763,-1300.9531743913114
30.87248322147651,4.7669172932330826,-0.02706084262747768,-1300.388402024188
30.87248322147651,4.774436090225564,-0.04221700396191991,-1299.8906022187027
30.87248322147651,4.7819548872180455,-0.0033124545658684452,-1300.7411126790103
30.87248322147651,4.789473684210526,-0.035483550262778496,-1300.0230943533538
30.87248322147651,4.796992481203008,-0.03775058667393413,-1301.259653395875
30.87248322147651,4.804511278195489,-0.02554616413778509,-1299.437054375702
30.87248322147651,4.81203007518797,-0.026945609915428118,-1299.7953962425886
30.87248322147651,4.819548872180452,-0.020274806759004463,-1300.612334486022
30.87248322147651,4.827067669172932,-0.021029692270543354,-1299.8387144127794
30.87248322147651,4.834586466165414,0.001381170207799206,-1299.5806846783148
30.87248322147651,4.842105263157895,-0.01124630351163747,-1300.86698514903
30.87248322147651,4.849624060150376,-0.03035154869902032,-1300.5094385264658
30.87248322147651,4.857142857142857,-0.02767590548797942,-1299.524576998263
30.87248322147651,4.864661654135338,-0.022107678263249383,-1300.1531032318082
30.87248322147651,4.87218045112782,-0.021494818602373057,-1299.958938767769
30.87248322147651,4.879699248120301,-0.022928259057291168,-1300.1329484383198
30.87248322147651,4.887218045112782,-0.031234930579988447,-1299.7140709077219
30.87248322147651,4.894736842105263,-0.009879115239510112,-1299.8957758008416
30.87248322147651,4.902255639097744,-0.020618585668331624,-1300.092144493639
30.87248322147651,4.909774436090226,-0.027632446761609395,-1301.1896335229424
30.87248322147651,4.917293233082707,-0.005664370878705374,-1299.8127843517577
30.87248322147651,4.924812030075188,0.00016085093380691952,-1299.762592970287
30.87248322147651,4.932330827067669,-0.01586875897804972,-1300.7417869299425
30.87248322147651,4.93984962406015,0.014893700588909781,-1300.7029652242018
30.87248322147651,4.947368421052632,0.02174414791888732,-1299.8538273149652
30.87248322147651,4.954887218045112,-0.003710133214944601,-1300.0112095150898
30.87248322147651,4.962406015037594,-0.017884371515984977,-1301.0917740806208
30.87248322147651,4.969924812030075,-0.006519743144631049,-1300.5116311445643
30.87248322147651,4.977443609022556,-0.02863490297039347,-1299.9401598476102
30.87248322147651,4.984962406015038,-0.023072112025780144,-1299.7554045796096
30.87248322147651,4.992481203007518,-0.03497144894239526,-1300.382748972977
30.87248322147651,5.0,-0.018905499441286527,-1300.1613344911673
31.543624161073826,2.0,-0.013828836033052848,-1299.8166891799767
31.543624161073826,2.007518796992481,0.01921612861724376,-1299.487331597023
31.543624161073826,2.0150375939849625,0.0019718843730931446,-1300.4848897447719
31.543624161073826,2.0225563909774436,-0.010666519122300867,-1299.5648499415818
31.543624161073826,2.030075187969925,-0.018000013806445475,-1300.9493292563684
31.543624161073826,2.037593984962406,-0.01966314322019826,-1299.9968589500004
31.543624161073826,2.045112781954887,0.02650910423876599,-1300.2917854481977
31.543624161073826,2.0526315789473686,-0.00327132215871097,-1300.7215128695188
31.543624161073826,2.0601503759398496,-0.00666593347470695,-1300.4664373297219
31.543624161073826,2.0676691729323307,-0.0038762922534490976,-1300.3404555236166
31.543624161073826,2.075187969924812,-0.01013534564525985,-1300.1188731723246
31.543624161073826,2.082706766917293,-0.002291966599126143,-1300.2835111498239
31.543624161073826,2.090225563909774,-0.00016754066916271904,-1299.9815827723603
31.543624161073826,2.0977443609022557,-0.0004711190815453693,-1300.4372059988573
31.543624161073826,2.1052631578947367,-0.01963989286530816,-1300.2611097151862
31.543624161073826,2.112781954887218,0.012680735840617751,-1300.1677922567756
31.543624161073826,2.1203007518796992,-0.009004973169807503,-1299.932815311426
31.543624161073826,2.1278195488721803,-0.010595435227315163,-1299.6000714404863
31.543624161073826,2.1353383458646618,-0.011277829855941782,-1299.5983244492547
31.543624161073826,2.142857142857143,-0.016512521557093054,-1299.9071059361177
31.543624161073826,2.1503759398496243,0.0032864595698045046,-1299.8114465635695
31.543624161073826,2.1578947368421053,0.012689111482093644,-1299.871400140688
31.543624161073826,2.1654135338345863,-0.011585623280420568,-1300.1854530178434
31.543624161073826,2.172932330827068,-0.02839289365789227,-1299.5786791936869
31.543624161073826,2.180451127819549,-0.016158003483782726,-1300.4870933035052
31.543624161073826,2.18796992481203,-0.007480907969947759,-1301.0548539739664
31.543624161073826,2.1954887218045114,-0.01923353999799921,-1300.552504247649
31.543624161073826,2.2030075187969924,-0.00974843547428296,-1299.331231025855
31.543624161073826,2.2105263157894735,-0.009045871379749073,-1300.1815975374022
31.543624161073826,2.218045112781955,-0.0010108881495388385,-1299.8979681466046
31.543624161073826,2.225563909774436,-0.02260848441807881,-1300.173226425735
31.543624161073826,2.2330827067669174,0.007911841865254284,-1299.7567100494625
31.543624161073826,2.2406015037593985,0.024118469635513767,-1300.0035562142907
31.543624161073826,2.2481203007518795,0.020635327983656523,-1300.074663568653
31.543624161073826,2.255639097744361,-0.009567974245368644,-1299.7350259640393
31.543624161073826,2.263157894736842,0.009216567996982807,-1300.2764024038108
31.543624161073826,2.2706766917293235,0.007434533854944472,-1299.8592826945805
31.543624161073826,2.2781954887218046,-0.0014782319195634952,-1300.1345605873112
31.543624161073826,2.2857142857142856,0.0018235804519339323,-1300.10292245333
31.543624161073826,2.293233082706767,0.00940793361044315,-1300.4606618105606
31.543624161073826,2.300751879699248,0.012406624001152554,-1300.1616531420561
31.543624161073826,2.308270676691729,-0.013025458361699618,-1300.3267835669717
31.543624161073826,2.3157894736842106,0.010358562368800412,-1299.4938822181016
31.543624161073826,2.3233082706766917,0.02413362145585909,-1300.9037719911726
31.543624161073826,2.3308270676691727,0.012362825330110988,-1299.6202375795501
31.543624161073826,2.338345864661654,0.022170385371817425,-1300.940392300654
31.543624161073826,2.345864661654135,-0.03963608510953889,-1299.8033471717172
31.543624161073826,2.3533834586466167,0.008045526229514991,-1300.4948429513731
31.543624161073826,2.3609022556390977,0.0030667645961960544,-1299.797212148105
31.543624161073826,2.3684210526315788,0.014502290213571368,-1300.1458687671775
31.543624161073826,2.3759398496240602,-0.01779543073618822,-1300.8066583686862
31.543624161073826,2.3834586466165413,-0.00851029652352815,-1299.4170068189821
31.543624161073826,2.3909774436090228,0.012582644088848662,-1299.7144465033773
31.543624161073826,2.398496240601504,-0.016827748375933857,-1299.858346133543
31.543624161073826,2.406015037593985,0.002694592997639082,-1300.4381025803168
31.543624161073826,2.4135338345864663,-0.001201689620623124,-1299.7213096413743
31.543624161073826,2.4210526315789473,-0.003894151505888726,-1300.7785203069766
31.543624161073826,2.4285714285714284,0.007627615409788928,-1301.2620605528268
31.543624161073826,2.43609022556391,-0.017703142354581015,-1300.9422795337691
31.543624161073826,2.443609022556391,-0.012680243735946272,-1300.6368174153267
31.543624161073826,2.451127819548872,-0.0030751821302539405,-1300.5701405222724
31.543624161073826,2.4586466165413534,-0.01901224218966418,-1300.4296940697745
31.543624161073826,2.4661654135338344,0.017461163841993678,-1300.4302773622578
31.543624161073826,2.473684210526316,-0.01299242837823432,-1300.586765034731
31.543624161073826,2.481203007518797,0.010775661206072457,-1301.3517792432563
31.543624161073826,2.488721804511278,-0.014160298978062189,-1300.2356503925873
31.543624161073826,2.4962406015037595,0.009526635252415263,-1300.5102467174063
31.543624161073826,2.5037593984962405,-0.02517773513227667,-1300.7828622839231
31.543624161073826,2.511278195488722,0.020075433251453306,-1299.8065443282626
31.543624161073826,2.518796992481203,0.015964292087685766,-1300.7166587262725
31.543624161073826,2.526315789473684,-0.009360475256286565,-1300.6830661044064
31.543624161073826,2.533834586466165,-0.013465468169365254,-1300.4696233195195
31.543624161073826,2.5413533834586466,0.005776924506168448,-1301.8250765640148
31.543624161073826,2.548872180451128,-0.023991081516940578,-1301.393558429177
31.543624161073826,2.556390977443609,-0.0005877045341378922,-1301.4357120343848
31.543624161073826,2.56390977443609,-0.01323243481317028,-1302.5889473453187
31.543624161073826,2.571428571428571,-0.004943009497338396,-1304.4161933209323
31.543624161073826,2.5789473684210527,-0.010795968106678735,-1306.363499117067
31.543624161073826,2.5864661654135337,-0.013123776419611632,-1311.4776925053811
31.543624161073826,2.593984962406015,0.02441352106693946,-1329.6592133959512
31.543624161073826,2.601503759398496,0.01053948016919919,-1411.3763439902252
31.543624161073826,2.6090225563909772,-0.023377036491425036,-1414.3130995757767
31.543624161073826,2.6165413533834587,-0.014326853942573568,-1329.276229039583
31.543624161073826,2.6240601503759398,0.011661377423916616,-1311.0769568360965
31.543624161073826,2.6315789473684212,0.013319092803910904,-1305.7854329187126
31.543624161073826,2.6390977443609023,-0.021998451538491594,-1303.6145587201738
31.543624161073826,2.6466165413533833,0.00924570817706246,-1302.7244088961922
31.543624161073826,2.6541353383458643,0.0027307636885162212,-1301.6581010102614
31.543624161073826,2.661654135338346,-0.030381188999522055,-1300.6687124612656
31.543624161073826,2.6691729323308273,-0.007315732728497555,-1300.6757761635465
31.543624161073826,2.6766917293233083,-0.003322008146854662,-1300.7906978839746
31.543624161073826,2.6842105263157894,-0.0005641399248914057,-1300.8039013798114
31.543624161073826,2.6917293233082704,-0.021112387784781736,-1300.351067311575
31.543624161073826,2.699248120300752,-0.012761181162433195,-1300.7757505652905
31.543624161073826,2.706766917293233,-0.010672584329185008,-1300.1893229753985
31.543624161073826,2.7142857142857144,-0.009376224127380563,-1300.7305708944425
31.543624161073826,2.7218045112781954,-0.009138894231245288,-1300.5122536916401
31.543624161073826,2.7293233082706765,-0.003356457974983727,-1300.8110129669885
31.543624161073826,2.736842105263158,0.003264361764962058,-1300.4852669835452
31.543624161073826,2.744360902255639,0.02521978008256747,-1300.5804983226121
31.543624161073826,2.7518796992481205,0.01165610811362281,-1299.36994772353
31.543624161073826,2.7593984962406015,0.018331907160234685,-1300.64368207156
31.543624161073826,2.7669172932330826,-0.008646406649055997,-1299.987212325014
31.543624161073826,2.7744360902255636,-0.016508157732932432,-1300.6384712284494
31.543624161073826,2.781954887218045,0.010557613809061573,-1300.128819971385
31.543624161073826,2.7894736842105265,-0.0017216044441022574,-1299.9960927101167
31.543624161073826,2.7969924812030076,0.009461426903902358,-1301.0566921641228
31.543624161073826,2.8045112781954886,-0.014742972623125601,-1300.8211953049686
31.543624161073826,2.8120300751879697,0.008204823869463276,-1300.591840984586
31.543624161073826,2.819548872180451,-0.0041681773923069034,-1300.7591068633456
31.543624161073826,2.827067669172932,-0.00846879653058415,-1300.0591445654065
31.543624161073826,2.8345864661654137,-0.007072714292084059,-1299.9742186487335
31.543624161073826,2.8421052631578947,0.005768772697489596,-1300.6219116537472
31.543624161073826,2.8496240601503757,0.01000778024084525,-1300.0236229470343
31.543624161073826,2.857142857142857,-0.007117428631666858,-1300.2935314299837
31.543624161073826,2.8646616541353382,0.0035262827960783633,-1300.1273754827757
31.543624161073826,2.8721804511278197,0.003456455372551374,-1300.3883284372419
31.543624161073826,2.8796992481203008,0.009401552787352335,-1299.8270659334248
31.543624161073826,2.887218045112782,0.013112228274673636,-1299.2504742723302
31.543624161073826,2.894736842105263,0.02545852527259451,-1299.6780563924924
31.543624161073826,2.9022556390977443,-0.00870595028997968,-1299.3660289715756
31.543624161073826,2.909774436090226,0.020152845170238198,-1300.7618331743256
31.543624161073826,2.917293233082707,-1.0413437918169741e-05,-1300.3961488911839
31.543624161073826,2.924812030075188,-0.018208097024079918,-1299.7737109684688
31.543624161073826,2.932330827067669,-0.011563227696528807,-1299.3003629938191
31.543624161073826,2.9398496240601504,0.005163220688480146,-1299.727604980903
31.543624161073826,2.9473684210526314,0.009009661720913324,-1300.5643749246713
31.543624161073826,2.954887218045113,-0.017111689908811567,-1300.2671416847181
31.543624161073826,2.962406015037594,-0.013347222629011024,-1299.88176431903
31.543624161073826,2.969924812030075,-0.00990736759320951,-1300.1295450738196
31.543624161073826,2.9774436090225564,-0.01488317814585849,-1300.4454382664915
31.543624161073826,2.9849624060150375,-0.030156363012946337,-1300.1900973521433
31.543624161073826,2.992481203007519,-0.035267623889316674,-1300.05118166279
31.543624161073826,3.0,-0.007728264377011842,-1300.5854878913742
31.543624161073826,3.007518796992481,0.0017563728136268213,-1299.5499014894226
31.543624161073826,3.015037593984962,0.007784878911483638,-1300.2611530178435
31.543624161073826,3.0225563909774436,-0.022508445393722112,-1300.0768800908113
31.543624161073826,3.030075187969925,-0.022278501574930356,-1299.522365145806
31.543624161073826,3.037593984962406,-0.010042787178546071,-1300.101740183643
31.543624161073826,3.045112781954887,-0.00209963916231185,-1299.5484575988796
31.543624161073826,3.052631578947368,0.012955543623351842,-1300.5526776562538
31.543624161073826,3.0601503759398496,0.008562747132426494,-1299.8210810104308
31.543624161073826,3.0676691729323307,-0.007747921994713018,-1299.6174187560564
31.543624161073826,3.075187969924812,0.003143889289628909,-1300.4515720144407
31.543624161073826,3.082706766917293,-0.01494000882436615,-1300.1254160767667
31.543624161073826,3.090225563909774,-0.0012007672047139653,-1300.1146957535975
31.543624161073826,3.0977443609022557,-0.0032819043020637724,-1299.9306968280446
31.543624161073826,3.1052631578947367,0.018688794785709974,-1299.7978044127083
31.543624161073826,3.112781954887218,0.004996803006195729,-1300.4905260538155
31.543624161073826,3.1203007518796992,-0.01399969795669974,-1300.0646958181355
31.543624161073826,3.1278195488721803,-0.013878275855610012,-1299.2387812959905
31.543624161073826,3.1353383458646613,-0.007499007303210445,-1299.5072994948587
31.543624161073826,3.142857142857143,-0.0260029729294207,-1299.6371380343542
31.543624161073826,3.1503759398496243,-0.006020323517261958,-1300.130295507933
31.543624161073826,3.1578947368421053,-0.0047596467931138925,-1298.9693589386075
31.543624161073826,3.1654135338345863,0.004357677816052897,-1299.518758064832
31.543624161073826,3.1729323308270674,0.006505441445927222,-1300.0148680424302
31.543624161073826,3.180451127819549,-0.0012296745107774453,-1299.9233053509117
31.543624161073826,3.18796992481203,-0.027201083516994826,-1300.262889148075
31.543624161073826,3.1954887218045114,-0.021105477744290703,-1299.8367519869348
31.543624161073826,3.2030075187969924,-0.011905778307078604,-1299.7368932997524
31.543624161073826,3.2105263157894735,0.006914879441526762,-1299.6821388528338
31.543624161073826,3.218045112781955,0.006367190278413049,-1300.1238156833506
31.543624161073826,3.225563909774436,-0.006694336563581504,-1300.7703727261473
31.543624161073826,3.2330827067669174,0.03240015624788685,-1299.912696439623
31.543624161073826,3.2406015037593985,0.020383703013288894,-1299.6802794492337
31.543624161073826,3.2481203007518795,0.01551396556540756,-1300.523056334764
31.543624161073826,3.2556390977443606,0.007378996938796073,-1300.0793171664207
31.543624161073826,3.263157894736842,0.003700132769332865,-1299.363306843354
31.543624161073826,3.2706766917293235,0.0025574264782099107,-1300.635933781407
31.543624161073826,3.2781954887218046,-0.030351009479485398,-1300.1762375298372
31.543624161073826,3.2857142857142856,-0.01909537144446044,-1299.2909925137396
31.543624161073826,3.2932330827067666,-0.006709905123059599,-1299.9559138329946
31.543624161073826,3.300751879699248,-0.0015127670952223408,-1300.2980046306632
31.543624161073826,3.308270676691729,-0.005351999561060091,-1300.0387596334872
31.543624161073826,3.3157894736842106,0.0005433629886602504,-1299.6225484701497
31.543624161073826,3.3233082706766917,-0.03514731955411567,-1300.137541282903
31.543624161073826,3.3308270676691727,0.003928697319678709,-1299.7372974533162
31.543624161073826,3.338345864661654,-0.002784143035823504,-1299.9189122168737
31.543624161073826,3.345864661654135,-0.006589430288541814,-1299.8782059774155
31.543624161073826,3.3533834586466167,0.01006893517098356,-1299.7063317638792
31.543624161073826,3.3609022556390977,-0.019588457472186002,-1300.184893737136
31.543624161073826,3.3684210526315788,-0.007525297500488191,-1300.5101325177975
31.543624161073826,3.37593984962406,0.00022621437315356943,-1299.8010975261968
31.543624161073826,3.3834586466165413,-0.016905253059634376,-1300.1049368312606
31.543624161073826,3.3909774436090228,-0.034232167869269324,-1300.2632516547978
31.543624161073826,3.398496240601504,-0.021551509671743276,-1299.776487096044
31.543624161073826,3.406015037593985,-0.005302667138000405,-1299.4015129923764
31.543624161073826,3.413533834586466,-0.008145234476254253,-1300.1180063250479
31.543624161073826,3.4210526315789473,-0.004764221886688084,-1300.0370475443026
31.543624161073826,3.4285714285714284,-0.014461976850426727,-1300.6327365134557
31.543624161073826,3.43609022556391,-0.02434176678780895,-1300.153807102697
31.543624161073826,3.443609022556391,-0.002690159238959134,-1299.9324487352058
31.543624161073826,3.451127819548872,-0.0073331922511227065,-1300.0539784665552
31.543624161073826,3.4586466165413534,0.004639414160420354,-1300.2255262000654
31.543624161073826,3.4661654135338344,-0.01623895297961868,-1299.6822499141142
31.543624161073826,3.473684210526316,-0.03543496269399874,-1300.0169212535852
31.543624161073826,3.481203007518797,-0.04429063914572239,-1298.752311128836
31.543624161073826,3.488721804511278,-0.011350521984954192,-1299.9436753769655
31.543624161073826,3.496240601503759,-0.00351791842022107,-1301.421645067445
31.543624161073826,3.5037593984962405,-0.009032791708761229,-1300.6053060897539
31.543624161073826,3.511278195488722,-0.014140541398021967,-1299.78416713265
31.543624161073826,3.518796992481203,-0.029653000241801314,-1300.3728599702913
31.543624161073826,3.526315789473684,-0.03424565113738804,-1300.3428424322938
31.543624161073826,3.533834586466165,-0.0005232114969760107,-1300.6729106608411
31.543624161073826,3.5413533834586466,-0.009577825896616071,-1300.2927790876552
31.543624161073826,3.5488721804511276,-0.011752625783031708,-1299.9586174158069
31.543624161073826,3.556390977443609,-0.029566951916559316,-1299.8638860734388
31.543624161073826,3.56390977443609,-0.021080403892944626,-1300.5680316890678
31.543624161073826,3.571428571428571,-0.0060611410199820645,-1299.6567213909032
31.543624161073826,3.5789473684210527,-0.0026251723868785486,-1300.6565138648193
31.543624161073826,3.5864661654135337,-0.009520561210105829,-1299.8433243717045
31.543624161073826,3.593984962406015,0.013463084882812913,-1299.8953246661797
31.543624161073826,3.601503759398496,-0.01603324082240596,-1300.5326499587636
31.543624161073826,3.6090225563909772,0.011720240062814961,-1300.5938337100151
31.543624161073826,3.6165413533834583,-0.004519051188150956,-1299.8778236221244
31.543624161073826,3.6240601503759398,-0.0063468765568253085,-1300.350796875211
31.543624161073826,3.6315789473684212,0.005814091218787032,-1300.1680925794672
31.543624161073826,3.6390977443609023,-0.01774904333379173,-1299.731270089545
31.543624161073826,3.6466165413533833,-0.013547582876222028,-1299.8375803153413
31.543624161073826,3.6541353383458643,-0.027194607525877726,-1300.537456672325
31.543624161073826,3.661654135338346,0.0049446120112564915,-1300.1087438787147
31.543624161073826,3.669172932330827,-0.0043038550854657956,-1300.5519268629535
31.543624161073826,3.6766917293233083,0.006866151651745001,-1299.6523718025455
31.543624161073826,3.6842105263157894,-0.006804299226337903,-1299.3220251517962
31.543624161073826,3.6917293233082704,0.006378890211715869,-1300.515958603918
31.543624161073826,3.699248120300752,-0.021679434404390754,-1300.1123234091476
31.543624161073826,3.706766917293233,0.004020333529617882,-1299.6415582844345
31.543624161073826,3.7142857142857144,-0.017089491006720463,-1300.0919729947752
31.543624161073826,3.7218045112781954,-0.011435263345248163,-1299.8273797278764
31.543624161073826,3.7293233082706765,-0.0009170877315465426,-1300.0866736848682
31.543624161073826,3.7368421052631575,0.02268646616600789,-1300.6455437898549
31.543624161073826,3.744360902255639,-0.0003401288276053873,-1300.0626992787409
31.543624161073826,3.7518796992481205,0.0006418315543143815,-1299.5639336325912
31.543624161073826,3.7593984962406015,-0.02171093584882694,-1299.9762817125961
31.543624161073826,3.7669172932330826,-0.011658656739375202,-1299.327933194103
31.543624161073826,3.7744360902255636,-0.01596364877669463,-1301.0324149767882
31.543624161073826,3.781954887218045,0.00604624592972222,-1299.9646517847734
31.543624161073826,3.789473684210526,-0.017834672528577504,-1300.4863931724394
31.543624161073826,3.7969924812030076,0.003668721086436951,-1300.6092154679452
31.543624161073826,3.8045112781954886,-0.03643807163405231,-1299.514111742424
31.543624161073826,3.8120300751879697,0.003370313708692837,-1300.3197902381573
31.543624161073826,3.819548872180451,-0.03127861028854141,-1300.3802346527518
31.543624161073826,3.827067669172932,-0.00634867368377985,-1300.0462517081694
31.543624161073826,3.8345864661654137,-0.032979761515972345,-1301.3095183531066
31.543624161073826,3.8421052631578947,-0.011662173512230749,-1299.5729805406918
31.543624161073826,3.8496240601503757,-0.03637051653343101,-1299.3176512022023
31.543624161073826,3.8571428571428568,-0.007458620698275877,-1299.8345166659938
31.543624161073826,3.8646616541353382,-0.011490318952296527,-1300.1116175056475
31.543624161073826,3.8721804511278197,-0.03444217234777432,-1300.455512808988
31.543624161073826,3.8796992481203008,-0.018135482627009782,-1300.9194833288518
31.543624161073826,3.887218045112782,-0.014096528354042803,-1299.8258132657766
31.543624161073826,3.894736842105263,-0.043802225083553005,-1300.0136753692977
31.543624161073826,3.9022556390977443,-0.047269770303057096,-1300.3061770393383
31.543624161073826,3.9097744360902253,-0.049822751910412834,-1300.4374997570937
31.543624161073826,3.917293233082707,-0.05415553831950974,-1300.545535920257
31.543624161073826,3.924812030075188,-0.054556213201130105,-1301.0757900013439
31.543624161073826,3.932330827067669,-0.027284254971906306,-1299.715477113729
31.543624161073826,3.9398496240601504,-0.03586498556258453,-1301.3155715826758
31.543624161073826,3.9473684210526314,-0.07314410701249446,-1301.6751280493547
31.543624161073826,3.954887218045113,-0.05929576960472949,-1301.324237458709
31.543624161073826,3.962406015037594,-0.0735089833072132,-1302.5546280623566
31.543624161073826,3.969924812030075,-0.04839029921408065,-1303.6482765062733
31.543624161073826,3.977443609022556,-0.07404930406143534,-1304.9869949598042
31.543624161073826,3.9849624060150375,-0.09746985589113391,-1309.8915050094745
31.543624161073826,3.992481203007519,-0.08000254712579566,-1323.0023226274225
31.543624161073826,4.0,-0.08328695168673193,-1383.0942567052955
31.543624161073826,4.007518796992481,-0.11853457387038736,-1449.3275236260467
31.543624161073826,4.015037593984962,-0.12266361363534646,-1338.1141264524435
31.543624161073826,4.022556390977444,-0.15014384770316955,-1314.3501540074767
31.543624161073826,4.030075187969924,-0.14052889600330426,-1307.2275550520246
31.543624161073826,4.037593984962406,-0.19468217152372866,-1304.5722166985477
31.543624161073826,4.045112781954887,-0.23720042081822268,-1302.8724182483506
31.543624161073826,4.052631578947368,-0.2786872246814957,-1302.0739080279454
31.543624161073826,4.06015037593985,-0.352912160765081,-1301.611527026272
31.543624161073826,4.06766917293233,-0.443626240324111,-1302.4669947694242
31.543624161073826,4.075187969924812,-0.5937347315215242,-1300.499477417582
31.543624161073826,4.082706766917293,-0.8467898220337522,-1301.6787822866954
31.543624161073826,4.090225563909774,-1.3015819989865645,-1301.141813231648
31.543624161073826,4.097744360902256,-2.059315664914214,-1303.199881402755
31.543624161073826,4.105263157894736,-3.346002482832633,-1302.4270937081205
31.543624161073826,4.112781954887218,-4.725765466113722,-1303.6305887688745
31.543624161073826,4.120300751879699,-4.428414225831606,-1304.4062793312767
31.543624161073826,4.12781954887218,-2.896158764487351,-1306.0316703249441
31.543624161073826,4.135338345864661,-1.7731500239627773,-1310.9300027040358
31.543624161073826,4.142857142857142,-1.1276236148056151,-1324.063308738463
31.543624161073826,4.150375939849624,-0.7621434649556784,-1388.009665029234
31.543624161073826,4.157894736842105,-0.5811819306259989,-1441.7169926073555
31.543624161073826,4.165413533834586,-0.43994517298093905,-1335.6901214289426
31.543624161073826,4.172932330827067,-0.3257144583964755,-1314.0935706906419
31.543624161073826,4.180451127819548,-0.2747493172539496,-1306.496217608054
31.543624161073826,4.18796992481203,-0.2659025832552311,-1304.2973745261816
31.543624161073826,4.195488721804511,-0.22498034537030995,-1303.0008926849841
31.543624161073826,4.203007518796992,-0.1658580617255854,-1302.0846662525298
31.543624161073826,4.2105263157894735,-0.14500221516550668,-1301.9145887211462
31.543624161073826,4.2180451127819545,-0.1640621759117339,-1301.869811455377
31.543624161073826,4.225563909774436,-0.1169579464244461,-1301.198023813273
31.543624161073826,4.233082706766917,-0.12870337719145195,-1301.2029780933779
31.543624161073826,4.2406015037593985,-0.13555813695690408,-1300.7852417118188
31.543624161073826,4.2481203007518795,-0.12492577370667554,-1301.694819535288
31.543624161073826,4.2556390977443606,-0.1327496425381864,-1300.7285766569003
31.543624161073826,4.2631578947368425,-0.12296568179969385,-1301.1270018521043
31.543624161073826,4.270676691729323,-0.1424210204058712,-1300.681675360366
31.543624161073826,4.2781954887218046,-0.11746431419125866,-1300.2918809518958
31.543624161073826,4.285714285714286,-0.11084599185152993,-1301.0204673844403
31.543624161073826,4.293233082706767,-0.14455542738772625,-1300.1520375771076
31.543624161073826,4.3007518796992485,-0.13029827823491597,-1301.6388228743988
